distance,source,target
9.70160895213,NN-3112,Gl-136
8.55803621107,NN-3112,Gl-138
8.14319802289,NN-3112,GJ-1049
6.53151177753,Gl-85,Gl-55.3A
7.8678425213,Gl-85,Gl-55.1A
3.19090733491,Gl-85,Gl-97.1
0.0,Gl-85,Gl-85
9.71300374755,Gl-85,Gl-31.5
7.03267256738,Gl-85,Gl-54.3
0.0,Gl-333.3,Gl-333.3
9.72186682947,Gl-333.3,Gl-297.1
9.28802392439,Gl-333.3,Gl-333.1
3.92896955829,GJ-2092,Gl-472
0.0,GJ-2092,GJ-2092
6.33976105307,GJ-2092,Gl-428A
9.06683475255,GJ-2092,Gl-422
7.71459063464,Gl-780,Gl-19
0.0,Gl-780,Gl-780
6.2989845642,Gl-780,Gl-693
8.40874554853,Gl-780,Gl-845
6.87246876748,Gl-780,Gl-832
8.99528979522,Gl-780,Gl-674
6.97457202271,Gl-780,Gl-754
7.13696249114,Gl-780,Gl-784
9.29813328362,Gl-780,Gl-682
9.74894588148,Gl-780,Gl-825
9.61475339517,Gl-780,Gl-783A
0.0,NN-3476,NN-3476
8.47826330447,NN-3476,Gl-260
6.69451901558,NN-3476,Gl-294A
6.69668432659,NN-3476,Gl-294B
9.34691335897,NN-3006,Gl-55.3A
7.94180418293,NN-3006,Gl-55.1A
5.51185241548,NN-3006,GJ-1294A
3.06042566647,NN-3006,Gl-3
0.0,NN-3006,NN-3006
8.45524111424,NN-3006,Gl-31.5
9.98142549038,NN-3006,Wo-9015A
8.16477524002,NN-3006,Gl-45
7.82467491274,NN-3006,Gl-29
5.50878803549,Gl-31.5,Gl-55.3A
6.96690737846,Gl-31.5,Gl-55.1A
7.06501348619,Gl-31.5,Gl-3
9.71300374755,Gl-31.5,Gl-85
8.45524111424,Gl-31.5,NN-3006
0.0,Gl-31.5,Gl-31.5
4.39134889983,Gl-31.5,Gl-54.3
3.80786406007,Gl-31.5,Wo-9015A
7.06362261874,Gl-31.5,GJ-1022
0.0,Gl-774A,Gl-774A
0.0,Gl-774A,Gl-774B
8.47699355491,Gl-774A,NN-4060
9.65298843364,Gl-774A,Gl-737A
0.0,Gl-774B,Gl-774A
0.0,Gl-774B,Gl-774B
8.47699355491,Gl-774B,NN-4060
9.65298843364,Gl-774B,Gl-737A
9.48507481151,NN-4273,GJ-1262
7.14765045172,NN-4273,Wo-9732
0.0,NN-4273,NN-4273
8.7872129148,NN-4273,Gl-857
9.63091341566,NN-4273,Gl-836.9A
9.54054006438,NN-4273,Gl-855
6.0713330579,Gl-827,Gl-877
7.30904032209,Gl-827,Gl-902
6.2866288653,Gl-827,GJ-1264
0.0,Gl-827,Gl-827
9.05822180563,Gl-827,Gl-865
9.31570463035,Gl-827,Gl-17
7.91534426983,Gl-865,Gl-902
5.72158824541,Gl-865,GJ-1264
9.05822180563,Gl-865,Gl-827
0.0,Gl-865,Gl-865
3.62252901438,Gl-865,GJ-1277
7.72283852026,Gl-865,Gl-842
8.59788013757,Gl-865,Gl-853A
0.0,Gl-560B,Gl-560B
0.0,Gl-560B,Gl-560A
8.52587392647,Gl-560B,Gl-580.1
0.0,Gl-560A,Gl-560B
0.0,Gl-560A,Gl-560A
8.52587392647,Gl-560A,Gl-580.1
5.38651597324,Gl-17,Gl-19
6.67693199157,Gl-17,Gl-877
7.98040109957,Gl-17,Gl-902
4.31058696351,Gl-17,Gl-54
9.31570463035,Gl-17,Gl-827
0.0,Gl-17,Gl-17
5.37168224209,Gl-17,Gl-66B
5.37168224209,Gl-17,Gl-66A
9.48108610551,Gl-17,Gl-915
6.54600685838,Gl-440,GJ-1128
0.0,Gl-440,Gl-440
2.0211541109,Gl-440,NN-3618
0.0,Gl-154.2,Gl-154.2
8.66498910155,Gl-154.2,Gl-162.1
9.3815171854,Gl-154.2,GJ-1056
6.45099766393,Gl-54.3,Gl-55.3A
8.48560961275,Gl-54.3,Gl-55.1A
9.15351455672,Gl-54.3,Gl-97.1
7.03267256738,Gl-54.3,Gl-85
4.39134889983,Gl-54.3,Gl-31.5
0.0,Gl-54.3,Gl-54.3
5.89061680811,Gl-54.3,Wo-9015A
6.15475842093,Gl-54.3,GJ-1022
0.0,Gl-455.2,Gl-455.2
8.01238679608,Gl-455.2,Gl-412.1
9.90856907681,Gl-455.2,Gl-429.4
9.80999669062,Gl-639.2,Gl-611.1
0.0,Gl-639.2,Gl-639.2
8.66498910155,Gl-162.1,Gl-154.2
0.0,Gl-162.1,Gl-162.1
9.84489397962,Gl-162.1,GJ-1056
8.79829081242,NN-4206,Gl-855.1A
9.2955435102,NN-4206,GJ-1279
0.0,NN-4206,NN-4206
8.79018398897,NN-4206,Gl-842
7.09338450318,NN-4206,Wo-9716
4.04565391871,Gl-118,Gl-127.1B
4.04565391871,Gl-118,Gl-127.1A
5.77700963648,Gl-118,NN-3112
0.0,Gl-118,Gl-118
5.77962572664,Gl-118,Gl-136
3.66895547125,Gl-118,Gl-138
4.62767391894,Gl-118,GJ-1049
7.92287337145,Gl-118,NN-3210
8.96399112784,Gl-118,Gl-93
0.0,Gl-143,Gl-143
2.84333502423,Gl-143,Gl-143.2B
2.84384733943,Gl-143,Gl-143.2A
8.76108832623,Gl-143,Gl-167.3
6.56069901611,Gl-601A,Gl-624
0.0,Gl-601A,Gl-601A
7.79466765039,Gl-601A,GJ-1218
8.39715254417,Gl-601A,Gl-615
6.32933578585,Gl-601A,Gl-613
0.0,Gl-268.2,Gl-268.2
3.91655295636,Gl-268.2,Gl-248
9.97995799891,Gl-268.2,NN-3400A
7.38200694188,Gl-268.2,Gl-297.1
0.0,Gl-224.1,Gl-224.1
7.11374941996,Gl-224.1,Gl-248
9.00246606714,Gl-224.1,NN-3400A
5.1526352025,Gl-224.1,Gl-204.1
9.27766958562,Wo-9015A,Gl-55.3A
9.19092903792,Wo-9015A,Gl-3
9.98142549038,Wo-9015A,NN-3006
3.80786406007,Wo-9015A,Gl-31.5
5.89061680811,Wo-9015A,Gl-54.3
0.0,Wo-9015A,Wo-9015A
4.32692883464,Wo-9015A,GJ-1022
2.84333502423,Gl-143.2B,Gl-143
0.0,Gl-143.2B,Gl-143.2B
0.0139896390232,Gl-143.2B,Gl-143.2A
2.84384733943,Gl-143.2A,Gl-143
0.0139896390232,Gl-143.2A,Gl-143.2B
0.0,Gl-143.2A,Gl-143.2A
9.21902861532,Gl-762,Gl-776
0.0,Gl-762,Gl-762
9.70861022495,Gl-762,NN-4060
5.39214467536,Gl-762,NN-4079
9.46195818264,Gl-762,Gl-794.2
9.74825097441,Gl-762,Gl-747.4
8.47699355491,NN-4060,Gl-774A
8.47699355491,NN-4060,Gl-774B
9.70861022495,NN-4060,Gl-762
0.0,NN-4060,NN-4060
7.53465477179,NN-4060,GJ-1218
9.80610391236,NN-4060,NN-4079
8.46219537945,NN-4060,Gl-656
3.72114592834,NN-4060,Gl-714
6.19374164863,NN-4060,Gl-737A
4.22604059375,Gl-551,Sun
0.0,Gl-551,Gl-551
0.207893265884,Gl-551,Gl-559B
0.207893265884,Gl-551,Gl-559A
9.15793939104,Gl-551,Gl-845
8.11734449066,Gl-551,Gl-729
9.32502541605,Gl-551,Gl-244B
9.32502541605,Gl-551,Gl-244A
6.55294859128,Gl-551,Gl-699
8.24274616496,Gl-551,Gl-406
5.26311598675,Gl-136,Gl-127.1B
5.26311598675,Gl-136,Gl-127.1A
9.70160895213,Gl-136,NN-3112
5.77962572664,Gl-136,Gl-118
0.0,Gl-136,Gl-136
2.42986174298,Gl-136,Gl-138
8.67560797524,Gl-136,GJ-1049
8.37187840571,Gl-136,GJ-2036A
8.37187840571,Gl-136,GJ-2036B
5.32899595046,Gl-136,NN-3210
9.52783888928,Gl-136,GJ-1068
9.36439400068,Gl-136,Gl-86
9.73788752759,Gl-136,Gl-146
4.20608814221,Gl-138,Gl-127.1B
4.20608814221,Gl-138,Gl-127.1A
8.55803621107,Gl-138,NN-3112
3.66895547125,Gl-138,Gl-118
2.42986174298,Gl-138,Gl-136
0.0,Gl-138,Gl-138
6.7794665948,Gl-138,GJ-1049
9.08909161193,Gl-138,GJ-2036A
9.08909161193,Gl-138,GJ-2036B
5.56128296439,Gl-138,NN-3210
8.41996226179,Gl-138,GJ-1068
9.56101882071,Gl-138,Gl-86
9.43925571271,Gl-138,Gl-146
9.18878024985,GJ-1218,Gl-624
7.79466765039,GJ-1218,Gl-601A
7.53465477179,GJ-1218,NN-4060
0.0,GJ-1218,GJ-1218
6.64707317321,GJ-1218,Gl-656
8.57895511645,GJ-1218,Gl-714
9.39034111042,GJ-1218,Gl-615
8.70923792016,GJ-1218,Gl-613
8.07586788773,GJ-1218,Gl-676A
8.07715350046,GJ-1218,Gl-676B
9.99826316217,GJ-1218,Gl-680
8.01238679608,Gl-412.1,Gl-455.2
0.0,Gl-412.1,Gl-412.1
6.19217598749,Gl-412.1,Gl-389A
6.19369689442,Gl-412.1,Gl-389B
5.34457204554,Gl-412.1,Gl-404.1
8.05814740868,Gl-412.1,Gl-429.4
9.88452566388,Gl-45,Gl-55.1A
7.8816089988,Gl-45,GJ-1294A
8.16477524002,Gl-45,NN-3006
0.0,Gl-45,Gl-45
7.71045379598,Gl-45,Gl-81.2
4.56760778198,Gl-45,Gl-29
8.81769307359,Gl-45,NN-3082
9.8591429095,Gl-45,Gl-43
5.39214467536,NN-4079,Gl-762
9.80610391236,NN-4079,NN-4060
0.0,NN-4079,NN-4079
8.5077288209,NN-4079,Gl-705.1
9.97597952484,NN-4079,Gl-714
8.07706378952,NN-4079,Gl-747.4
8.5077288209,Gl-705.1,NN-4079
0.0,Gl-705.1,Gl-705.1
9.27457048763,GJ-1282,GJ-1280
0.0,GJ-1282,GJ-1282
4.70036268707,GJ-1282,GJ-1283
2.45414034032,GJ-1282,NN-4332
3.91655295636,Gl-248,Gl-268.2
7.11374941996,Gl-248,Gl-224.1
0.0,Gl-248,Gl-248
6.98866976327,Gl-248,NN-3400A
9.71353219689,Gl-428A,Gl-472
6.33976105307,Gl-428A,GJ-2092
0.0,Gl-428A,Gl-428A
9.38166841505,Gl-428A,Gl-341
7.23907928814,Gl-428A,Gl-422
6.60136951018,Gl-428A,NN-3592
9.97995799891,NN-3400A,Gl-268.2
9.00246606714,NN-3400A,Gl-224.1
6.98866976327,NN-3400A,Gl-248
0.0,NN-3400A,NN-3400A
5.52410212614,NN-3400A,Wo-9209A
5.52410212614,NN-3400A,Wo-9209B
8.56228650303,Gl-825.1,GJ-1262
0.0,Gl-825.1,Gl-825.1
6.62662292424,Gl-825.1,NN-4244
9.43627691518,Gl-825.1,Gl-836.9A
7.28301638403,Gl-825.1,NN-4191
8.47826330447,Gl-260,NN-3476
0.0,Gl-260,Gl-260
6.40720264312,Gl-260,Gl-294A
6.42281860634,Gl-260,Gl-294B
6.88811196991,Gl-260,Gl-238
7.19446548605,Gl-260,Gl-253
9.72186682947,Gl-297.1,Gl-333.3
7.38200694188,Gl-297.1,Gl-268.2
0.0,Gl-297.1,Gl-297.1
9.91051654456,Gl-297.1,Gl-294A
9.90887336381,Gl-297.1,Gl-294B
7.11646004766,Gl-297.1,Gl-333.1
9.79475065584,Gl-297.1,Gl-321.3A
6.37218367359,NN-3618,GJ-1128
9.94354680082,NN-3618,Gl-293
2.0211541109,NN-3618,Gl-440
0.0,NN-3618,NN-3618
7.06362261874,GJ-1022,Gl-31.5
6.15475842093,GJ-1022,Gl-54.3
4.32692883464,GJ-1022,Wo-9015A
0.0,GJ-1022,GJ-1022
6.62662292424,NN-4244,Gl-825.1
0.0,NN-4244,NN-4244
9.233426044,NN-4244,NN-4191
4.3546703331,Gl-559B,Sun
0.207893265884,Gl-559B,Gl-551
0.0,Gl-559B,Gl-559B
0.0,Gl-559B,Gl-559A
9.16032368205,Gl-559B,Gl-845
7.99013136876,Gl-559B,Gl-729
9.5119327321,Gl-559B,Gl-244B
9.5119327321,Gl-559B,Gl-244A
6.47358034553,Gl-559B,Gl-699
8.28255207711,Gl-559B,Gl-406
4.3546703331,Gl-559A,Sun
0.207893265884,Gl-559A,Gl-551
0.0,Gl-559A,Gl-559B
0.0,Gl-559A,Gl-559A
9.16032368205,Gl-559A,Gl-845
7.99013136876,Gl-559A,Gl-729
9.5119327321,Gl-559A,Gl-244B
9.5119327321,Gl-559A,Gl-244A
6.47358034553,Gl-559A,Gl-699
8.28255207711,Gl-559A,Gl-406
8.46219537945,Gl-656,NN-4060
6.64707317321,Gl-656,GJ-1218
0.0,Gl-656,Gl-656
8.69108180723,Gl-656,Gl-714
6.65756763841,Gl-656,Gl-615
8.57565663608,Gl-656,Gl-613
8.62086356347,Gl-794.2,Wo-9732
8.46336260714,Gl-794.2,Gl-776
9.46195818264,Gl-794.2,Gl-762
0.0,Gl-794.2,Gl-794.2
5.55645593072,Gl-794.2,Gl-788.1
9.4717034735,Gl-794.2,Wo-9716
9.41345325956,Gl-794.2,NN-4145
4.70036268707,GJ-1283,GJ-1282
0.0,GJ-1283,GJ-1283
4.37990222494,GJ-1283,NN-4332
5.1526352025,Gl-204.1,Gl-224.1
0.0,Gl-204.1,Gl-204.1
6.69451901558,Gl-294A,NN-3476
6.40720264312,Gl-294A,Gl-260
9.91051654456,Gl-294A,Gl-297.1
0.0,Gl-294A,Gl-294A
0.0156569473398,Gl-294A,Gl-294B
9.70336787925,Gl-294A,Gl-253
7.56177587211,Gl-294A,Gl-298
6.69668432659,Gl-294B,NN-3476
6.42281860634,Gl-294B,Gl-260
9.90887336381,Gl-294B,Gl-297.1
0.0156569473398,Gl-294B,Gl-294A
0.0,Gl-294B,Gl-294B
9.7130637422,Gl-294B,Gl-253
7.55513543492,Gl-294B,Gl-298
9.38166841505,Gl-341,Gl-428A
0.0,Gl-341,Gl-341
5.96327961444,Gl-341,NN-3592
8.61402593971,Gl-341,Gl-367
9.79625836378,Gl-341,Gl-370
7.71045379598,Gl-81.2,Gl-45
0.0,Gl-81.2,Gl-81.2
9.56639207068,Gl-81.2,Gl-29
8.43560367134,Gl-81.2,NN-3082
8.22568193282,Gl-81.2,NN-3109
9.06503027353,Gl-81.2,Gl-81A
9.3815171854,GJ-1056,Gl-154.2
9.84489397962,GJ-1056,Gl-162.1
0.0,GJ-1056,GJ-1056
6.19217598749,Gl-389A,Gl-412.1
0.0,Gl-389A,Gl-389A
0.00341467421579,Gl-389A,Gl-389B
4.71005985206,Gl-389A,Gl-404.1
8.45062334091,Gl-389A,Gl-397.2
6.19369689442,Gl-389B,Gl-412.1
0.00341467421579,Gl-389B,Gl-389A
0.0,Gl-389B,Gl-389B
4.70923491557,Gl-389B,Gl-404.1
8.44772011433,Gl-389B,Gl-397.2
2.45414034032,NN-4332,GJ-1282
4.37990222494,NN-4332,GJ-1283
0.0,NN-4332,NN-4332
9.68782982148,GJ-1277,Gl-902
8.82858435821,GJ-1277,GJ-1264
3.62252901438,GJ-1277,Gl-865
0.0,GJ-1277,GJ-1277
7.73899439785,GJ-1277,Gl-842
8.7790057871,GJ-1277,GJ-1267
6.40340087297,GJ-1277,Gl-853A
9.59432012547,Gl-842,GJ-1279
7.72283852026,Gl-842,Gl-865
8.79018398897,Gl-842,NN-4206
7.73899439785,Gl-842,GJ-1277
0.0,Gl-842,Gl-842
4.67928118198,Gl-842,GJ-1267
5.43996904863,Gl-842,Gl-853A
9.44920922194,Gl-842,Gl-798
8.74680375166,Gl-842,Gl-841A
8.74680375166,Gl-842,Gl-841B
7.01126311159,Gl-842,Gl-833
7.82467491274,Gl-29,NN-3006
4.56760778198,Gl-29,Gl-45
9.56639207068,Gl-29,Gl-81.2
0.0,Gl-29,Gl-29
7.23985441635,Gl-29,NN-3082
8.88252895858,Gl-29,Gl-43
9.23785369336,Gl-29,NN-3032
0.0,Gl-542,Gl-542
7.20981603233,Gl-542,Gl-534.1A
9.02586177049,Gl-542,Gl-479
8.76108832623,Gl-167.3,Gl-143
0.0,Gl-167.3,Gl-167.3
9.86714974347,Gl-167.3,GJ-1075
6.7404568584,Gl-167.3,Gl-189
9.10013586327,Gl-167.3,GJ-1068
5.41487215269,Gl-167.3,Gl-163
7.31860648826,Gl-167.3,Gl-167
5.52410212614,Wo-9209A,NN-3400A
0.0,Wo-9209A,Wo-9209A
0.0,Wo-9209A,Wo-9209B
5.52410212614,Wo-9209B,NN-3400A
0.0,Wo-9209B,Wo-9209A
0.0,Wo-9209B,Wo-9209B
0.0,Gl-503AB,Gl-503AB
8.46034468151,Gl-503AB,Gl-496.1
9.28802392439,Gl-333.1,Gl-333.3
7.11646004766,Gl-333.1,Gl-297.1
0.0,Gl-333.1,Gl-333.1
8.47059405001,Gl-333.1,NN-3551
6.64231531471,Gl-333.1,Gl-321.3A
5.34457204554,Gl-404.1,Gl-412.1
4.71005985206,Gl-404.1,Gl-389A
4.70923491557,Gl-404.1,Gl-389B
0.0,Gl-404.1,Gl-404.1
9.74740263301,Gl-404.1,Gl-429.4
9.22324062139,Gl-404.1,Gl-397.2
8.52587392647,Gl-580.1,Gl-560B
8.52587392647,Gl-580.1,Gl-560A
0.0,Gl-580.1,Gl-580.1
6.88811196991,Gl-238,Gl-260
0.0,Gl-238,Gl-238
9.32025644712,Gl-238,Gl-189
3.64338961408,Gl-238,Gl-253
6.93573940903,Gl-238,Gl-240
5.55645593072,Gl-788.1,Gl-794.2
0.0,Gl-788.1,Gl-788.1
9.6985168959,Gl-788.1,NN-4158
8.79763629391,Gl-788.1,NN-4145
9.7254989327,Gl-788.1,Gl-773.6
3.72114592834,Gl-714,NN-4060
8.57895511645,Gl-714,GJ-1218
9.97597952484,Gl-714,NN-4079
8.69108180723,Gl-714,Gl-656
0.0,Gl-714,Gl-714
4.29421407361,Gl-714,Gl-737A
8.66201674265,GJ-1049,Gl-127.1B
8.66201674265,GJ-1049,Gl-127.1A
8.14319802289,GJ-1049,NN-3112
4.62767391894,GJ-1049,Gl-118
8.67560797524,GJ-1049,Gl-136
6.7794665948,GJ-1049,Gl-138
0.0,GJ-1049,GJ-1049
7.76302275792,GJ-1049,NN-3210
4.48012553172,GJ-1049,Gl-93
9.93675769555,GJ-1049,GJ-1068
8.24868750408,GJ-1049,Gl-86
7.92593954115,GJ-1049,Gl-108
9.87607724251,GJ-1049,Gl-146
9.57054720797,GJ-1049,Gl-126
8.7872129148,Gl-857,NN-4273
0.0,Gl-857,Gl-857
7.0551010177,Gl-857,Gl-836.9A
0.867031170143,Gl-857,Gl-855
8.47059405001,NN-3551,Gl-333.1
0.0,NN-3551,NN-3551
7.61924850494,NN-3551,Gl-321.3A
8.90847960653,NN-3551,Gl-368.1A
9.63091341566,Gl-836.9A,NN-4273
9.43627691518,Gl-836.9A,Gl-825.1
7.0551010177,Gl-836.9A,Gl-857
0.0,Gl-836.9A,Gl-836.9A
7.35016621173,Gl-836.9A,Gl-855
9.06683475255,Gl-422,GJ-2092
7.23907928814,Gl-422,Gl-428A
0.0,Gl-422,Gl-422
8.54889489291,Gl-422,NN-3592
9.86714974347,GJ-1075,Gl-167.3
0.0,GJ-1075,GJ-1075
4.4133663682,GJ-1075,Gl-189
6.13467635414,GJ-1075,GJ-2036A
6.13467635414,GJ-1075,GJ-2036B
6.20306717278,GJ-1075,GJ-1068
6.64073012025,GJ-1075,Gl-167
8.39715254417,Gl-615,Gl-601A
